שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
חאתם,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,2,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
חביבה,289,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,2,2,0,2,2,0,0,2,0,2,0,2,2,2,2,2,9,2,9,16,16,7,7,9,12,13,19,20,18,20,17,17,14,17,11
חבסה,49,0,0,0,2,2,2,0,0,0,2,5,2,2,0,2,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
חדיגה,"1,822",5,6,16,10,8,10,6,12,12,7,18,7,9,14,14,7,6,8,5,6,5,6,8,6,9,2,2,10,5,2,6,2,6,10,12,9,12,13,13,16,19,26,20,14,17,18,23,24,17,31,31,28,39,32,40,49,56,48,67,35,42,57,48,49,68,49,51,59,72,60,62,54,36,53
חדרה,736,6,2,9,8,10,12,11,18,10,12,5,12,17,21,17,20,15,25,19,15,22,13,17,15,20,16,14,7,20,8,9,5,6,2,7,8,6,8,9,8,5,6,2,10,2,7,5,8,9,2,2,5,7,5,5,6,5,2,2,2,8,5,2,2,2,2,0,2,2,2,8,2,2,2
חוולה,147,0,2,2,0,0,2,2,6,2,7,2,2,8,5,6,2,2,5,5,5,2,2,2,2,2,2,2,8,0,0,0,0,0,0,0,2,2,0,2,0,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,0,0,2,2,0,2,2,0,2,2
חולה,218,0,0,0,2,2,2,2,9,2,5,6,2,6,2,8,6,5,2,2,6,6,5,10,5,5,2,7,8,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,5,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,6,2,0,2,2,2,2,2,2
חולוד,697,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,2,2,2,2,7,2,2,2,8,11,14,10,6,13,7,7,13,10,6,9,10,22,17,20,17,13,23,24,18,29,35,21,26,27,26,28,18,18,17,16,2,11,13,10,6,5,8,5,10,5,8,14,9,10,9,5
חוסניה,412,11,6,12,11,9,14,18,11,16,15,20,9,10,12,7,10,6,2,6,6,6,2,5,2,2,2,2,2,2,2,2,2,2,6,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,6,2,2,0,6,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2
חוסנייה,96,2,0,5,2,0,0,2,2,2,0,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,2,0,2,2,2,0,2,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0
חור,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,2,2,5,2,2,2,2,11,8,7,10,6,10,10,16,22,23,33,45,71,93,91
חוריה,455,2,9,7,7,6,9,7,16,9,19,10,21,13,14,2,2,2,14,13,8,6,8,2,7,2,2,6,2,5,6,2,2,5,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,6,2,2,2,8,2,6,2,2,2,5,2,6,2,2,2,6,2,2,5,2,2,7
חורייה,146,0,2,5,2,0,2,2,2,2,0,0,2,2,2,2,0,2,6,2,2,2,2,0,0,2,2,2,0,0,2,0,5,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,0,2,0
חזנה,64,2,2,0,0,2,2,2,2,5,0,2,2,0,0,2,2,0,0,0,2,2,0,2,2,0,2,2,2,2,0,0,0,2,2,0,2,2,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0
חיאה,39,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,5,9
חיאת,962,2,6,2,7,5,2,6,7,5,7,6,6,12,2,13,15,13,11,16,6,8,12,10,15,12,14,9,14,6,2,9,9,10,13,11,7,6,2,9,8,15,8,10,9,10,18,16,14,13,16,17,18,21,12,17,11,17,15,11,10,14,25,24,14,17,16,22,12,15,25,35,26,34,38
חיטם,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,2,2,0,0,2,5,2,2,2,0,2,0,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
חייאת,110,2,0,2,0,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,0,0,5,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,7,2,0,2,6,2,7,2,2
חייריה,103,2,2,2,6,2,2,7,2,2,9,6,8,6,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
חילוד,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,5,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
חיסין,80,0,0,2,2,2,2,2,0,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,2,0,2,2,2
חיראא,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,2,2,5,2,6,2,2,2,0,2,2,2,2,2,2,0,2,0,0,2,0
חיריה,77,2,2,2,2,0,6,0,2,0,2,2,2,0,0,2,0,5,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,2,0,0,2,0,2,2,0,2,0,2,0,2,2,2,0,0,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0
חירייה,83,2,0,0,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0
חיתאם,664,2,2,2,2,5,2,2,2,2,2,2,2,6,2,9,10,13,21,18,16,19,17,10,9,11,13,14,14,16,8,9,21,13,19,11,13,9,13,16,17,12,9,7,12,12,8,9,14,12,11,17,12,14,8,9,9,9,12,6,2,2,2,2,10,5,2,2,6,2,2,5,9,2,6
חיתם,67,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,2,2,2,2,12,10,2,12,6,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0
חכמיה,50,0,0,0,5,2,2,2,0,2,2,2,2,2,0,2,0,2,2,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
חלא,"5,836",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,2,6,8,14,34,44,56,87,135,171,201,252,223,250,284,545,527,455,316,346,300,248,197,223,195,170,166,157,113,87
חלוד,420,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,2,2,10,14,17,20,10,17,13,15,2,2,2,2,6,9,8,2,7,9,8,15,15,7,12,17,13,7,12,6,9,7,9,2,2,2,8,2,2,2,7,6,2,5,2,2,2,2,2,11,6,5,2,2,5
חלוה,94,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,7,2,2,0,2,0,2,2,2,0,2,2,2,2,2,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,2,2,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,2,0,2
חלימה,"1,187",7,12,19,17,17,16,24,16,28,23,16,16,24,17,18,25,21,16,18,15,19,13,6,16,15,10,12,16,7,10,19,9,9,10,15,2,12,9,7,12,14,16,18,17,20,14,13,12,18,14,15,16,15,10,17,16,12,14,14,8,8,11,9,7,11,13,18,15,16,11,2,2,2,8
חמאדה,997,11,5,18,21,24,17,20,18,29,19,16,13,19,19,17,29,29,24,16,12,15,23,11,14,26,14,15,17,11,16,9,10,15,11,12,6,13,6,2,9,2,8,13,6,2,12,6,12,9,9,7,6,9,8,9,7,2,5,5,2,2,2,6,2,2,2,2,10,2,2,2,2,2,2
חנאן,"5,046",2,2,8,2,9,14,13,21,16,23,26,17,18,28,35,35,36,48,51,47,58,64,77,82,65,79,95,88,81,67,75,88,91,97,114,156,119,88,109,132,121,223,187,178,167,140,129,143,112,85,89,75,77,64,71,59,64,60,59,61,48,44,37,41,35,42,53,44,48,52,46,26,35,40
חנין,"4,089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,7,13,16,15,18,26,41,45,51,64,59,56,79,76,81,108,192,182,210,207,202,196,198,174,173,147,143,166,154,125,87,94,78,65,65,50,36,39,39,37,39,35,31,31,34,38,27,23
חניפה,173,2,2,7,6,2,2,7,2,7,5,5,2,5,5,2,2,2,2,8,2,2,5,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,2,0
חנן,144,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,0,0,0,0,0,0,2,2,2,2,5,5,11,8,8,10,2,2,2,5,9,5,2,2,2,5,2,2,5,2,2,2,0,0,2,0,0,2,2,2,2,0,0,0,2,0,0,2,0,2,0,0,2,2,2,2,0,2,0
חסן,122,2,0,2,2,2,2,2,2,2,2,2,2,5,2,5,5,2,5,7,2,5,5,10,2,5,5,2,0,2,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
חסנאא,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,2,2,0,2,2,2,2,2,0,2,0,0,2,2,10,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2
חסנה,465,2,6,2,8,10,10,7,12,10,15,8,7,9,5,13,10,12,12,8,11,5,5,6,2,9,8,2,2,2,7,2,2,2,2,5,2,2,2,2,5,6,5,8,2,5,6,2,5,2,6,8,2,2,7,7,7,2,2,8,5,7,2,2,5,2,2,2,5,2,2,2,2,2,2
חפיזה,119,0,2,0,2,2,2,5,2,5,5,7,0,0,2,2,2,2,5,2,2,2,2,2,2,5,2,2,2,2,2,0,2,0,2,0,0,2,0,2,0,0,2,2,2,2,2,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0
חראא,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,2,2,0,2,2,0,2,2,2,2,2,0,2,0,0
חרבה,115,5,2,2,2,2,0,2,0,0,2,2,2,2,2,2,0,2,0,2,2,2,5,2,2,2,8,9,7,2,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
חרביה,53,11,2,0,2,0,0,0,2,2,2,2,2,0,0,0,0,2,2,0,9,5,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
חרבייה,31,5,2,2,2,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,6,0,2,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
חתאם,760,2,2,10,2,6,16,12,9,12,13,16,22,20,23,20,15,16,13,22,16,30,28,41,34,28,31,20,16,18,8,7,5,9,2,6,2,5,5,8,8,13,7,7,9,2,2,6,6,7,2,6,6,5,8,2,2,0,2,2,5,2,5,7,5,6,2,2,5,2,2,6,2,2,2
טאלה,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,0,2,5,0,2,2,2,2,2,2,0,2
טאליה,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,5,5,2,2,2,7,2,2
טולין,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,8,2,2,0,6,11,2,9,5,5,5,2,8,11
טוליפ,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,7,8,7,11
טיבא,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,9,2,5,5,2,5,5,2,0,2,2,2,2,0,0,0,2
טיבה,354,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,2,2,5,8,8,12,11,41,29,24,36,25,21,18,16,13,19,9,9,11,2,8,2,7
טיה,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5
טייבה,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,7,10,6,7,2,2,2,0,2,2,2,5,2,2,2,2,0
טליה,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,2,2,2,2,2,9,18,17,12,18,17,23,23,19,11
טלין,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,6,2,2,7,2,2,2,2,2,2,2,0
יאנא,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2
יאנה,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,5,2,6,2,2,2,2,5
יאסמה,17,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,5,2
יאסמינא,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,2,2,2,2,2,2,6
יאסמינה,138,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,2,2,0,0,2,0,2,2,0,0,2,2,8,0,0,2,2,2,2,2,6,13,10,8,14,8,10,16
יאקוט,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,2,0,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,2,2,2,2,6,5,9,10,10
יאקות,298,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,2,2,0,2,2,5,2,2,2,2,2,5,2,2,6,2,2,0,5,2,6,5,2,2,2,8,13,17,26,27,23,26,31,48
יאקין,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,6,2,0,2,2,2,2,2,2,0,8,7,11,6,9,27
יארא,"2,097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,7,2,10,6,9,17,42,37,45,85,111,105,85,83,107,91,77,70,78,66,67,106,93,75,70,54,75,52,32,47,42,31,35,58,47,49
יארין,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,5,7,2,2,5,8,2,8,2,2,6,2,7,2,15,21,13
יגין,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,2,2,5,2,2,0,2,2,2,6,2,2,7,6,11,5
יומנא,695,0,2,2,0,0,0,0,0,2,0,0,2,2,0,2,2,6,2,5,2,2,6,2,7,2,2,5,5,2,5,2,0,2,2,2,2,2,2,5,2,0,2,7,5,2,2,5,2,2,7,6,14,21,30,31,27,24,39,36,27,21,28,32,27,21,25,21,17,10,25,19,18,10,20
יוסרא,"2,274",25,21,28,22,32,33,24,32,27,36,25,36,41,39,34,37,40,37,38,24,31,32,30,36,36,35,30,40,27,27,19,15,27,21,27,37,35,27,22,31,27,31,24,28,24,31,26,25,22,26,20,30,36,40,41,30,38,22,30,25,21,27,22,33,24,20,17,19,19,18,17,19,15,15
יופא,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,2,2,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ימאמה,252,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,2,2,2,0,2,2,2,0,2,2,2,5,2,2,2,2,2,0,2,2,2,2,2,6,0,6,2,2,2,2,6,7,2,2,5,24,18,20,7,10,9,8,2,6,2,0,2,2,5,2,2,2,6,0,5,2
ימאן,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,2,5,2,2,6,2,6,6,12,2,9,8,5,2,5,7,5,2,2,5,2,2,2,2,2,8
יסמה,24,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,5,2
יסמין,"7,654",0,2,2,2,0,0,0,2,2,2,5,6,12,5,9,6,8,16,16,13,20,19,25,23,40,33,37,56,65,46,66,62,69,103,119,104,126,153,178,175,215,207,229,181,188,170,197,228,222,198,211,220,214,197,200,189,157,143,158,183,144,125,140,149,155,155,168,157,173,164,143,155,146,140
יסמינא,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,6,2,2,6,2,0,2
יסמינה,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,0,0,2,0,0,2,0,0,2,2,0,2,2,2,5,0,2,2,2,2,2,2,2,2,2,5,2,6,8,2,8,7,5,14,17,11,26,14,24,15
יפה,368,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2,5,2,2,5,6,8,8,2,7,9,8,8,5,10,8,2,8,8,6,10,18,24,27,29,35,25,30
יקוט,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,5,0,5,5,0,2,2,0,2,2,2,0,2,5,6,2,2,2,2,7,5,2
יקות,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,2,0,0,2,2,0,2,0,0,2,2,12,8,0,2,2
יקין,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,2,2,5,5,13,8,10,11,14,8,13,18,27,27,21,22,33,30,37,31,34,23,20,23,25,29,30,55,59,72,73,44
ירין,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,5,2,2,5,13,18,17,16,14,21,21,14,16,18,12,7,17,11,9,16,12
יתרב,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,6,2,2,2,2,2,2,2,2,9,2,6,5,0,5,2,2,7,2,7,2,6,7,6,7,2,2,7,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0
כאוכב,121,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,2,6,9,6,2,2,2,2,0,2,0,2,2,0,2,0,0,2,2,0,0,2,2,2,0,0,2,0,0,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,2,0,2,2,0,2,0,0,0
כאוסר,111,2,2,0,2,2,2,0,0,0,2,2,2,0,2,6,8,5,2,9,2,7,6,2,2,2,2,0,2,0,0,2,2,2,0,0,0,2,0,2,2,0,2,2,2,2,0,0,2,0,2,0,0,0,2,0,2,0,0,2,0,2,0,0,2,2,0,0,2,0,0,2,0,0,0
כאותר,422,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,10,11,8,18,10,17,8,12,12,16,8,8,10,5,6,2,11,2,2,7,6,5,6,7,13,6,17,10,2,5,15,5,6,11,8,7,8,8,11,5,5,2,2,2,2,2,5,2,2,2,2,2,2,0,2,2,0,2,2
כאמיליה,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,5,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
כאמלה,"1,049",12,12,28,24,15,14,26,21,20,20,35,19,35,34,14,24,26,15,22,19,19,16,17,14,12,12,18,11,12,17,16,9,6,13,9,13,10,2,5,5,2,2,11,10,14,2,9,7,2,6,8,9,2,9,14,8,6,7,2,9,2,5,2,6,7,2,6,5,10,9,2,2,6,2
כארם,118,0,0,2,0,0,2,0,2,0,2,2,2,2,5,5,6,2,5,2,2,2,5,2,2,2,2,0,2,2,0,0,2,2,2,2,0,2,2,0,0,0,2,0,2,2,2,0,2,2,2,2,5,2,2,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
כארמן,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5,0,2,5,2
